 1.885512e+09 1.183199e+09 1.118845e+09 1.135297e+09 1.948697e+09 6.719382e+08
 6.484856e+08     0.000000     0.000000     0.000000     0.000000     0.000000
     0.000000     0.000000     0.000000     0.000000 2.865547e+10 6.305178e+10
 2.415378e+10 6.023791e+10 8.483147e+10 8.700673e+10 9.484863e+10 7.728735e+10
 3.774039e+10 1.407219e+10 2.687355e+10 1.886912e+10 1.488374e+10 7.308728e+09
 2.473946e+09 1.866598e+09 2.472439e+09 7.695946e+09 3.541936e+09 2.482564e+09
 1.488706e+09 1.345873e+09 5.815375e+09 6.185514e+09 5.139969e+09 1.437439e+09
 4.367909e+09 4.109002e+09 2.340089e+09 8.085335e+08 8.111623e+08     0.000000
     0.000000 1.208395e+10 1.306690e+09     0.000000     0.000000     0.000000
     0.000000 8.863870e+07     0.000000 4.649389e+08 4.061668e+09 2.473189e+09
 6.751005e+08 8.586638e+08 1.293918e+09 5.806921e+09 2.766449e+09 6.240029e+09
 1.983169e+10 1.944928e+10 8.908882e+09 6.345335e+07 5.229654e+08 6.322580e+08
 1.029759e+09 1.100513e+08 1.705314e+09 3.962794e+09 3.151239e+09 3.387415e+09
 1.053393e+08     0.000000     0.000000     0.000000     0.000000     0.000000
     0.000000     0.000000     0.000000     0.000000 5.730473e+09 2.469849e+10
     0.000000 7.945634e+09 2.342472e+10 1.349327e+10 1.785886e+10 3.494116e+10
 2.605312e+10 2.913498e+10 3.053350e+10 1.269347e+10 3.958872e+09 1.773425e+09
 3.816390e+09 2.004411e+09 5.931877e+08 4.765380e+08 1.326407e+09 1.107720e+10
 1.794995e+10 2.201129e+10 1.343208e+10 2.150051e+09 6.709466e+08 5.470581e+08
 2.748788e+08 5.585717e+08 3.899999e+08 7.135133e+08 4.066079e+08 3.875718e+08
 1.099242e+09 5.598941e+09 4.428589e+09     0.000000     0.000000     0.000000
     0.000000 2.223816e+08 1.141275e+09 5.831540e+09 5.498181e+09 3.334516e+09
 2.750210e+09 1.068895e+09 6.062325e+08 3.017494e+08 8.670962e+08 4.948812e+08
 1.158735e+09 8.144473e+08 9.953694e+08 1.319016e+09 1.090272e+09 5.141813e+08
 8.058099e+07 1.471465e+08 4.534316e+08 5.932467e+08 3.090966e+08 5.047581e+07
     0.000000 1.024021e+09 2.596692e+09 1.784106e+09     0.000000     0.000000
     0.000000 2.166751e+09 2.811172e+09 1.244145e+08     0.000000 1.317904e+07
     0.000000 3.834942e+09 5.195000e+09 5.727399e+09 1.026694e+10 5.668923e+09
 9.999154e+08 2.978734e+09 3.121085e+09 4.111118e+09 2.139145e+09 1.161313e+09
 5.242837e+08 5.467498e+08 1.684935e+09 9.433129e+08 3.207713e+07 3.688287e+08
 4.945337e+08 4.052453e+08 5.582326e+08 1.690788e+09 1.331546e+09 1.949354e+09
 1.119806e+09 1.028218e+09 1.395511e+09 6.447331e+08 3.665732e+08 6.580893e+08
 1.069260e+09 5.160963e+08 1.206638e+09 3.191842e+09 1.550201e+09 8.545766e+08
 3.342243e+08 3.920738e+08 3.880348e+08 1.310436e+09 1.429914e+09 3.264214e+08
 2.212514e+08 1.539873e+08 5.863395e+08 1.294115e+09 7.708172e+08 5.008800e+08
 8.320566e+08 3.886831e+08 1.770529e+08 1.173082e+08 1.615098e+08 1.339961e+08
 1.009311e+08 6.153154e+07 8.750237e+07 2.546782e+08 1.668095e+08 6.586751e+07
     0.000000 1.942501e+09 3.858599e+08 2.308485e+08 4.341111e+08 3.976523e+08
